FMID,city,State,zip,x,y,Credit,WIC,WICcash,SFMNP,SNAP
1018487,Jamestown,Rhode Island,2835,-71.3992023,41.4888419,Y,N,N,N,N
1001738,Middletown,Rhode Island,2840,-71.271936,41.529191,Y,Y,N,Y,Y
1010986,Newport,Rhode Island,2840,-71.3048066,41.4833807,Y,Y,N,Y,Y
1018969,North Kingstown,Rhode Island,2852,-71.485463,41.572691,Y,Y,N,N,Y
1016768,North Scituate,Rhode Island,2857,-71.585906,41.833758,Y,Y,Y,Y,N
1018944,Pawtucket,Rhode Island,2860,-71.39999,41.862831,Y,N,Y,Y,Y
1006296,Pawtucket,Rhode Island,2860,-71.344574,41.872352,Y,Y,Y,Y,Y
1012825,Central Falls ,Rhode Island,2863,-71.395371,41.886107,Y,Y,Y,Y,Y
1018967,Saunderstown,Rhode Island,2874,-71.423469,41.512118,Y,Y,N,N,Y
1002035,Narragansett,Rhode Island,2879,-71.6232,41.47,Y,Y,Y,Y,N
1018783,Wakefield,Rhode Island,2879,-71.497038,41.427912,Y,Y,Y,Y,Y
1019009,Warren,Rhode Island,2885,-71.281882,41.72519,Y,Y,N,Y,Y
1002036,East Greenwich,Rhode Island,2886,-71.431,41.66,Y,Y,Y,Y,Y
1017983,Weekapaug ,Rhode Island,2891,-71.761919,41.337415,Y,N,N,N,N
1008225,West Warwick,Rhode Island,2893,-71.514874,41.714976,Y,Y,Y,Y,Y
1018471,Woonsocket ,Rhode Island,2895,-71.505775,42.007215,Y,Y,Y,Y,Y
1006783,Providence,Rhode Island,2903,-71.411784,41.825224,Y,Y,Y,Y,Y
1018992,Cranston ,Rhode Island,2905,-71.393785,41.767661,Y,Y,Y,Y,Y
1019426,Providence ,Rhode Island,2906,-71.391532,41.855306,Y,Y,N,Y,Y
1010177,Providence ,Rhode Island,2907,-71.418959,41.801848,Y,Y,Y,Y,Y
1017972,Providence,Rhode Island,2907,-71.425598,41.805143,Y,Y,Y,Y,Y
1018579,Providence,Rhode Island,2908,-71.414641,41.833418,Y,Y,Y,Y,N
1012822,Providence ,Rhode Island,2909,-71.431725,41.814292,Y,Y,Y,Y,Y
1006787,Providence,Rhode Island,2909,-71.462311,41.811105,Y,Y,Y,Y,Y
1012818,Providence ,Rhode Island,2912,-71.400122,41.826784,Y,Y,Y,Y,Y
1019420,East Providence ,Rhode Island,2914,-71.375198,41.818693,Y,Y,Y,Y,Y
1019421,Smithfield,Rhode Island,2917,-71.504689,41.901851,Y,Y,Y,N,N
1007128,Cranston,Rhode Island,2920,-71.4561,41.7559,N,N,N,N,N
1002025,Deerfield,New Hampshire,3037,-71.243012,43.13333,Y,N,N,N,Y
1017993,Derry,New Hampshire,3038,-71.3267378,42.8805799,Y,N,N,N,N
1003677,Merrimack,New Hampshire,3054,-71.488224,42.874747,Y,N,N,N,N
1011712,Milford ,New Hampshire,3055,-71.6674228,42.8392628,Y,N,N,N,Y
1011713,Milford ,New Hampshire,3055,-71.6489836,42.8353619,Y,N,N,N,Y
1004051,Nashua,New Hampshire,3060,-71.4647,42.7582,N,N,N,N,N
1004052,Nashua,New Hampshire,3060,-71.4664,42.7635,Y,N,N,N,N
1005476,New Boston,New Hampshire,3070,-71.6914861,42.9761942,Y,N,N,N,N
1000598,Raymond,New Hampshire,3077,-71.165904,43.020729,N,N,N,N,N
1019211,Salem,New Hampshire,3079,-71.2372585,42.781773,Y,N,N,N,Y
1018632,Manchester,New Hampshire,3101,-71.4601766,42.9922838,Y,N,N,N,Y
1008604,Manchester ,New Hampshire,3105,-71.459973,42.99272,N,N,N,N,Y
1018709,Bedford,New Hampshire,3110,-71.482505,42.950361,Y,N,N,N,Y
1006913,Bradford,New Hampshire,3221,-71.955407,43.268863,N,N,N,N,N
1006978,Campton,New Hampshire,3223,-71.642885,43.850926,Y,N,N,N,N
1012636,Canterbury,New Hampshire,3224,-71.565515,43.338273,Y,N,N,N,Y
1001897,Sandwich,New Hampshire,3227,-71.438706,43.80935,Y,N,N,N,N
1018320,Contoocook,New Hampshire,3229,-71.7130804,43.222673,Y,N,N,N,Y
1010428,Danbury,New Hampshire,3230,-71.862337,43.52674,Y,N,N,N,Y
1008403,Franklin,New Hampshire,3235,-71.6435589,43.448065,Y,N,N,N,Y
1006267,Henniker,New Hampshire,3242,-71.8046,43.1641,N,N,N,N,N
1006227,Hillsborough,New Hampshire,3244,-71.7161,42.9153,N,N,N,N,N
1002135,Laconia,New Hampshire,3246,-71.470817,43.528653,Y,N,N,N,N
1006058,Laconia,New Hampshire,3247,-71.468591,43.52759,Y,N,N,N,Y
1003815,New Hampton,New Hampshire,3256,-71.5615,43.6548,Y,N,N,N,N
1008790,New London,New Hampshire,3257,-71.981844,43.413289,Y,Y,Y,Y,N
1003823,Northwood,New Hampshire,3261,-71.149328,43.193796,N,N,N,N,N
1011605,Plymouth ,New Hampshire,3264,-71.686886,43.75647,Y,N,N,N,Y
1002238,Sanbornton,New Hampshire,3269,-71.6045721,43.5349568,Y,N,N,N,N
1003696,pembroke,New Hampshire,3275,-71.4512938,43.1670113,N,N,N,Y,N
1002239,Tilton,New Hampshire,3276,-71.56186,43.45818,Y,Y,N,N,Y
1008365,Tilton ,New Hampshire,3276,-71.562689,43.457789,Y,N,N,N,N
1009623,Tilton  ,New Hampshire,3276,-71.575807,43.450027,Y,N,N,N,N
1008773,Warner,New Hampshire,3278,-71.8160538,43.280684,N,N,N,N,N
1005729,Weare,New Hampshire,3281,-71.7382008,43.110712,Y,N,N,N,Y
1009270,Weare,New Hampshire,3281,-71.7286,43.095,Y,N,N,N,N
1009074,Weare,New Hampshire,3281,-71.7294144,43.094461,Y,N,N,Y,N
1009075,Weare,New Hampshire,3281,-71.7304931,43.0956986,Y,N,N,Y,N
1007832,Wilmot,New Hampshire,3287,-71.9014,43.4154,N,N,N,N,N
1001199,Nottingham,New Hampshire,3290,-71.101692,43.116601,Y,Y,N,N,N
1011785,Concord ,New Hampshire,3301,-71.538411,43.206451,Y,N,N,N,Y
1006089,Penacook,New Hampshire,3303,-71.58833,43.28308,N,N,N,N,N
1006521,Webstere,New Hampshire,3303,-71.71669,43.331047,Y,N,N,N,N
1000166,Keene,New Hampshire,3431,-72.279211,42.932303,Y,N,N,N,Y
1004352,Hancock,New Hampshire,3449,-71.984782,42.973035,N,Y,N,N,N
1019138,Jaffrey ,New Hampshire,3452,-72.023787,42.815213,Y,N,N,N,Y
1005060,Rindge,New Hampshire,3461,-72.03585,42.765593,Y,N,N,N,N
1002163,Littleton,New Hampshire,3561,-71.7703,44.3056,N,Y,Y,Y,N
1011252,Berlin ,New Hampshire,3570,-71.18306,44.469527,Y,N,N,N,Y
1003173,Colebrook,New Hampshire,3576,-71.5029,44.8919,N,N,N,N,N
1004639,Lancaster,New Hampshire,3584,-71.5706,44.4913,Y,N,Y,N,N
1006666,Lisbon,New Hampshire,3585,-71.911,44.2141,N,N,N,N,N
1003769,Walpole,New Hampshire,3608,-72.428076,43.079233,Y,N,N,N,Y
1003768,Walpole,New Hampshire,3608,-72.428613,43.079327,Y,N,N,N,N
1011170,Canaan,New Hampshire,3741,-72.010402,43.646615,Y,N,N,N,Y
1019061,Claremont,New Hampshire,3743,-72.339305,43.375823,Y,N,N,N,Y
1005397,Enfield,New Hampshire,3748,-72.1438,43.6445,N,N,N,N,N
1006689,Hanover,New Hampshire,3755,-72.2886,43.7033,Y,N,Y,N,N
1012603,Lebanon ,New Hampshire,3766,-72.2513957,43.6428883,Y,N,N,N,Y
1007320,Newport,New Hampshire,3773,-72.174168,43.365959,Y,Y,Y,Y,Y
1007797,Portsmouth,New Hampshire,3801,-70.7535534,43.0711929,Y,N,N,N,Y
1002245,Center Ossipee,New Hampshire,3814,-71.1649423,43.7558387,N,N,N,N,N
1009829,Dover,New Hampshire,3820,-70.875971,43.200765,Y,N,N,N,Y
1007010,Barrington,New Hampshire,3825,-71.0469,43.2228,N,N,N,N,N
1018167,Exeter,New Hampshire,3833,-71.0003126,43.0168516,Y,N,N,N,Y
1006905,Farmington,New Hampshire,3835,-71.031,43.2989,N,N,N,N,N
1010262,Greenland,New Hampshire,3840,-70.831728,43.033189,Y,N,N,N,Y
1005758,New Durham,New Hampshire,3855,-71.1722886,43.4367466,Y,N,N,N,N
1007262,Newmarket,New Hampshire,3857,-70.936445,43.078268,Y,N,N,N,N
1011359,Lee,New Hampshire,3861,-71.0060464,43.1268522,Y,N,N,N,N
1012409,Ossipee,New Hampshire,3864,-71.097186,43.690218,Y,N,N,N,Y
1007011,Rochester,New Hampshire,3867,-71.031,43.2989,N,N,N,N,N
1002448,Rochester,New Hampshire,3867,-71.029937,43.298869,N,N,N,N,N
1018172,Rollinsford,New Hampshire,3869,-70.8601023,43.2155618,Y,N,N,N,Y
1006437,Rollinsford,New Hampshire,3869,-70.8611,43.2163,Y,Y,Y,N,Y
1005464,Rye,New Hampshire,3870,-70.773271,43.011088,Y,N,N,N,N
1007828,Wakefield,New Hampshire,3872,-71.0369,43.5741,N,N,N,N,N
1012044,Newmarket ,New Hampshire,3875,-70.9380776,43.0788567,Y,N,N,N,N
1008992,Tamworth,New Hampshire,3886,-71.262652,43.859758,Y,Y,N,N,N
1009027,Wolfeboro,New Hampshire,3894,-71.202157,43.581018,Y,N,N,N,Y
1019301,Berwick,Maine,3901,-70.865069,43.267159,Y,Y,Y,N,Y
1011117,Kittery ,Maine,3904,-70.736542,43.090021,Y,Y,N,N,Y
1006422,York,Maine,3909,-70.6585,43.1538,Y,Y,N,N,Y
1006423,York,Maine,3909,-70.658729,43.154172,Y,Y,N,N,Y
1004534,Bowdoinham,Maine,4008,-69.89648,44.009997,Y,N,N,N,Y
1008607,Brunswick,Maine,4011,-69.995923,43.890786,Y,N,N,N,Y
1000566,Casco,Maine,4015,-70.522297,44.003917,N,N,N,N,N
1004820,Fryeburg,Maine,4037,-70.9809,44.0173,N,N,N,N,N
1006084,Gorham,Maine,4038,-70.441541,43.676958,Y,N,N,N,N
1012720,Harrison,Maine,4040,-70.686816,44.11296,Y,N,N,N,N
1004191,Kennebunk,Maine,4043,-70.542994,43.385652,Y,Y,Y,Y,Y
1004821,Lovell/ Rt5,Maine,4051,-70.8885,44.1361,N,N,N,N,N
1009916,Newfield,Maine,4056,-70.8541706,43.6491838,Y,Y,Y,N,Y
1003797,Windham,Maine,4062,-70.4356,43.8314,N,Y,Y,Y,N
1019047,Old Orchard Beach ,Maine,4064,-70.391653,43.514488,Y,N,N,N,N
1000681,Scarborough,Maine,4070,-70.3393,43.5901,Y,Y,Y,Y,Y
1002129,Saco,Maine,4072,-70.448134,43.502807,Y,Y,Y,Y,N
1018449,Sanford,Maine,4073,-70.774653,43.438711,Y,Y,Y,N,Y
1007829,Wells,Maine,4090,-70.583,43.3227,N,N,N,N,N
1007581,Westbrook,Maine,4092,-70.3561,43.6854,N,N,N,N,N
1009899,Portland,Maine,4101,-70.271919,43.658621,Y,N,N,N,Y
1009901,Portland ,Maine,4101,-70.256083,43.669137,Y,N,N,N,Y
1009900,Portland ,Maine,4101,-70.2589011,43.6573589,Y,N,N,N,Y
1018270,Auburn ,Maine,4210,-70.224564,44.087793,Y,Y,Y,Y,Y
1003666,Bethel,Maine,4217,-70.794075,44.412018,Y,N,N,Y,N
1006774,Lewiston,Maine,4240,-70.1999,44.1016,N,N,N,N,N
1006299,Lewiston,Maine,4240,-70.2198,44.0929,N,Y,N,Y,N
1006300,Lewiston,Maine,4240,-70.2137,44.096,N,Y,Y,Y,N
1005199,New Gloucester,Maine,4260,-70.289,43.9916,N,N,N,N,N
1008781,Norway ,Maine,4268,-70.54481,44.213957,Y,Y,N,N,Y
1011241,Poland,Maine,4274,-70.4116814,44.0706562,Y,N,N,N,Y
1011238,Rumford ,Maine,4276,-70.637958,44.482047,Y,Y,N,N,Y
1011237,Rumford,Maine,4276,-70.5508829,44.5536606,Y,Y,N,Y,Y
1009437,Turner,Maine,4282,-70.2604,44.2396,Y,N,N,N,N
1008402,"Wayne,",Maine,4284,-70.06856,44.349346,Y,N,N,N,N
1004300,Augusta,Maine,4330,-69.772623,44.321617,Y,Y,N,N,Y
1006812,Augusta,Maine,4330,-69.77302,44.321758,Y,Y,N,Y,Y
1002510,Gardiner,Maine,4345,-69.775183,44.226483,Y,N,N,N,Y
1006936,Hallowell,Maine,4347,-69.7899,44.2868,N,N,N,N,N
1012081,Bangor,Maine,4401,-68.771649,44.8039587,Y,Y,Y,N,Y
1006474,Hermon,Maine,4401,-68.9099783,44.809375,Y,Y,N,N,Y
1018142,Bangor,Maine,4401,-68.814688,44.828719,Y,Y,N,N,Y
1003004,Brewer,Maine,4412,-68.7559,44.7877,Y,Y,Y,Y,Y
1008953,Bucksport ,Maine,4416,-68.796497,44.572636,Y,Y,Y,N,Y
1003586,Castine,Maine,4420,-68.7983,44.3903,N,N,N,N,N
1011289,Dover-Foxcroft,Maine,4426,-69.230507,45.181431,Y,Y,Y,N,Y
1002358,Orono,Maine,4473,-68.6734,44.9003,Y,Y,N,Y,Y
1007305,Bath,Maine,4530,-69.8318,43.9141,N,Y,Y,Y,N
1012115,Damariscotta,Maine,4543,-69.513212,44.03883,Y,N,N,N,N
1003827,Ellsworth,Maine,4605,-68.4185,44.5433,Y,Y,N,N,Y
1003828,Ellsworth,Maine,4605,-68.422814,44.542171,Y,Y,N,N,Y
1010152,Bar Harbor,Maine,4609,-68.203381,44.383067,Y,N,N,N,N
1008372,Blue Hill ,Maine,4614,-68.577132,44.427436,Y,N,Y,N,Y
1005212,Brooklin,Maine,4616,-68.5672,44.2676,N,N,N,N,N
1008379,Brooksville,Maine,4617,-68.737726,44.34283,Y,N,N,N,N
1008239,Calais,Maine,4619,-67.277359,45.189236,N,N,N,N,Y
1008955,Northeast Harbor,Maine,4662,-68.285231,44.293309,Y,Y,Y,N,Y
1012388,Princeton,Maine,4668,-67.57199,45.22101,Y,Y,Y,N,Y
1000672,Southwest Harbor,Maine,4679,-68.3214,44.27766,Y,Y,N,N,N
1002461,Houlton,Maine,4730,-67.84067,46.1256,Y,N,N,N,Y
1003478,Caribou,Maine,4736,-68.000565,46.870637,N,N,N,N,N
1002428,Presque Isle,Maine,4769,-68.0093,46.70061,N,Y,Y,Y,Y
1012143,Rockland,Maine,4841,-69.108468,44.1011505,Y,Y,Y,N,Y
1003206,Islesboro,Maine,4848,-68.9015,44.3029,N,N,N,N,N
1002996,Lincolnville,Maine,4849,-69.0086,44.2822,N,N,N,N,N
1007582,North Haven,Maine,4853,-68.8735,44.1279,N,N,N,N,N
1000846,Rockport,Maine,4856,-69.0815,44.1706,N,N,N,N,N
1010158,Union,Maine,4862,-69.274562,44.211498,Y,Y,Y,N,Y
1003574,Waterville,Maine,4901,-69.631,44.5512,N,N,N,N,N
1008797,Belfast,Maine,4915,-69.0139675,44.4292136,Y,Y,Y,N,Y
1004871,Swanville,Maine,4915,-69.0021,44.5114,N,N,N,N,N
1018840,Belfast,Maine,4915,-69.0042328,44.4261841,Y,Y,Y,N,Y
1006485,Canaan,Maine,4924,-69.5617,44.7617,N,N,N,N,N
1016879,Dexter,Maine,4930,-69.282294,45.002079,Y,N,N,N,N
1007827,East Vassalboro,Maine,4935,-69.5414,44.4521,N,N,N,N,N
1003003,Fairfield,Maine,4937,-69.60011,44.58344,Y,Y,Y,Y,Y
1001838,Farmington,Maine,4938,-70.1529,44.6718,N,N,N,N,N
1007792,Farmington,Maine,4938,-70.1528,44.6696,N,N,N,N,N
1002807,Freedom,Maine,4941,-69.3801,44.5338,N,N,N,N,N
1004419,Kingfield,Maine,4947,-70.2238,45.0462,N,N,N,N,N
1000483,New Sharon,Maine,4955,-70.129,44.6533,N,N,N,N,N
1010094,Phillips,Maine,4966,-70.3420646,44.8228801,Y,N,N,N,N
1004678,Pittsfield,Maine,4967,-69.385164,44.784622,Y,Y,Y,Y,N
1006813,Skowhegan,Maine,4976,-69.718514,44.767204,Y,Y,Y,Y,Y
1002887,Unity,Maine,4988,-69.33577,44.611675,Y,Y,Y,Y,Y
1004754,Chelsea,Vermont,5038,-72.44747,43.98878,Y,N,Y,N,Y
1001149,Hartland,Vermont,5048,-72.399752,43.539636,Y,N,Y,N,Y
1018468,Norwich,Vermont,5055,-72.317164,43.697842,Y,N,N,N,Y
1005379,Norwich,Vermont,5055,-72.307907,43.71389,Y,N,N,N,Y
1002591,Randolph,Vermont,5060,-72.656,43.9303,N,N,N,N,N
1012796,S Royalton ,Vermont,5068,-72.521463,43.82003,Y,Y,N,N,N
1004386,Bethel,Vermont,5089,-72.6461,43.8444,N,N,N,N,N
1011269,Windsor,Vermont,5089,-72.38807,43.480716,Y,Y,N,Y,Y
1005273,WOODSTOCK,Vermont,5091,-72.52455,43.637209,Y,N,Y,N,N
1000241,Woodstock,Vermont,5091,-72.5168,43.626,N,N,N,N,N
1018469,Bellows Falls,Vermont,5101,-72.444561,43.132631,Y,Y,N,N,Y
1003676,Chester,Vermont,5143,-72.5053,43.1976,N,N,N,N,N
1003502,Ludlow,Vermont,5149,-72.689924,43.3968,Y,N,N,N,Y
1009879,Springfield ,Vermont,5156,-72.481644,43.29946,Y,N,Y,Y,Y
1002775,Bennington,Vermont,5201,-73.198299,42.879424,Y,N,N,N,Y
1011127,Dorset ,Vermont,5251,-73.0918809,43.247217,Y,N,N,N,Y
1018386,Manchester Center ,Vermont,5255,-73.052977,43.177675,Y,Y,Y,Y,Y
1002407,Brattleboro,Vermont,5301,-72.58407,42.8499,Y,Y,N,Y,Y
1018461,Brattleboro,Vermont,5301,-72.5578678,42.8509152,Y,N,N,N,Y
1011075,Brattleboro ,Vermont,5301,-72.560166,42.850844,Y,N,N,N,Y
1005129,Putney,Vermont,5346,-72.541118,42.991213,Y,N,N,N,Y
1011084,Putney,Vermont,5346,-72.5227336,42.9677795,Y,Y,N,Y,Y
1009910,West Townshend,Vermont,5359,-72.711642,43.084256,Y,N,N,N,N
1006324,West Townshend,Vermont,5359,-72.711717,43.084256,N,Y,N,Y,N
1004496,Searsburg,Vermont,5363,-72.9633,42.8894,N,N,N,N,N
1012090,Burlington ,Vermont,5401,-73.213445,44.476556,Y,N,Y,Y,Y
1005579,Burlington,Vermont,5401,-73.1955,44.4789,N,N,N,N,N
1011077,Burlingon,Vermont,5401,-73.213842,44.487548,Y,N,N,N,Y
1012432,Winooski,Vermont,5404,-73.185351,44.490257,Y,N,Y,N,Y
1019316,Burlington,Vermont,5406,-73.19664,44.475885,Y,N,N,N,Y
1009893,South Burlington,Vermont,5407,-73.178481,44.455359,Y,Y,Y,Y,Y
1010100,Burlington ,Vermont,5408,-73.23953,44.502415,Y,Y,Y,N,Y
1000309,Bristol,Vermont,5443,-73.079252,44.133497,Y,Y,N,Y,Y
1011072,Enosburg Falls,Vermont,5450,-72.805183,44.906854,Y,Y,N,N,N
1008838,Essex Junction,Vermont,5452,-73.1104355,44.4919602,Y,N,N,N,Y
1010786,Grand Isle,Vermont,5458,-73.295177,44.719155,Y,N,N,N,Y
1002275,Hinesburg,Vermont,5461,-73.1107,44.3302,N,N,N,N,Y
1005903,Jericho,Vermont,5465,-72.947942,44.516805,Y,Y,Y,Y,Y
1011961,Jericho,Vermont,5465,-72.972879,44.50997,Y,Y,Y,Y,Y
1018441,Milton ,Vermont,5468,-73.121241,44.624033,Y,Y,N,N,Y
1018337,Montgomery,Vermont,5470,-72.659422,44.904218,Y,N,N,N,N
1006367,Richford,Vermont,5476,-72.672031,44.996328,N,N,Y,Y,N
1018444,Richmond,Vermont,5477,-72.996849,44.401997,Y,N,N,N,Y
1018447,St. Albans ,Vermont,5478,-73.082042,44.811375,Y,Y,N,Y,Y
1018448,Shelburnwe,Vermont,5482,-73.210001,44.387379,Y,Y,Y,N,Y
1001806,South Hero,Vermont,5486,-73.322947,44.661861,Y,N,Y,N,Y
1010787,South Hero,Vermont,5486,-73.322268,44.661874,Y,N,N,N,Y
1018442,Vergennes ,Vermont,5491,-73.245128,44.1766574,Y,N,N,N,N
1009533,Westford,Vermont,5494,-73.0095,44.6115,Y,N,N,N,N
1004815,Westford,Vermont,5494,-73.0103,44.6117,N,N,N,N,N
1000668,Willston,Vermont,5495,-73.0756,44.4392,N,N,N,N,N
1018446,Montpelier,Vermont,5601,-72.574892,44.260358,Y,Y,Y,Y,Y
1018443,Montpelier,Vermont,5601,-72.577201,44.260362,Y,Y,Y,Y,Y
1018517,Barre,Vermont,5641,-72.4975505,44.1970059,Y,N,N,N,Y
1018464,Jeffersonville,Vermont,5646,-72.828807,44.647487,Y,Y,Y,Y,Y
1000801,Johnson,Vermont,5656,-72.6783,44.6348,N,Y,N,N,N
1000215,Morrisville,Vermont,5661,-72.5984,44.5617,N,N,N,N,N
1012798,"Morrisville, VT",Vermont,5661,-72.661686,44.371731,Y,Y,N,Y,Y
1010243,Northfield,Vermont,5663,-72.65683,44.148617,Y,N,N,N,N
1018451,"Stowe, VT",Vermont,5672,-72.71136,44.473445,Y,N,N,N,N
1018492,Waitsfield ,Vermont,5673,-72.838468,44.183715,Y,N,N,N,N
1003072,Washington,Vermont,5675,-72.4219,44.0833,N,N,N,N,N
1006056,Waterbury,Vermont,5676,-72.75383,44.339485,Y,N,N,N,N
1006055,Waterbury,Vermont,5677,-72.7578619,44.3393474,Y,N,N,N,Y
1019078,Rutland ,Vermont,5701,-72.980071,43.605826,Y,Y,N,N,Y
1019080,RUTLAND,Vermont,5701,-72.985592,43.607916,Y,N,N,N,Y
1005714,Brandon,Vermont,5733,-73.086312,43.791861,Y,Y,N,Y,N
1002900,Castleton,Vermont,5735,-73.1779,43.6116,N,N,N,N,N
1008837,Middlebury,Vermont,5753,-73.1702102,44.0159551,Y,Y,N,N,Y
1010185,Middlebury ,Vermont,5753,-73.16221,44.010538,N,Y,N,N,Y
1011076,Middlebury,Vermont,5753,-73.169908,44.026734,Y,Y,N,Y,Y
1004825,North Rupert,Vermont,5761,-73.155942,43.30585,N,N,N,N,N
1006320,Poultney,Vermont,5764,-73.236105,43.517755,Y,Y,Y,Y,Y
1018303,Rochester,Vermont,5767,-72.808149,43.874378,Y,N,N,N,N
1019081,Fair Haven,Vermont,5777,-73.266531,43.59449,Y,Y,N,N,N
1018262,St. Johnsbury ,Vermont,5819,-72.016637,44.416902,Y,Y,N,Y,Y
1018263,St. Johnsbury,Vermont,5819,-72.015393,44.417208,Y,N,N,N,N
1018027,Craftsbury Common,Vermont,5827,-72.382604,44.65411,Y,N,N,N,N
1018261,Danville,Vermont,5828,-72.140337,44.411036,Y,Y,N,Y,N
1001192,Greensboro,Vermont,5841,-72.29545,44.57907,N,Y,Y,Y,N
1001191,Lyndonville,Vermont,5842,-72.004983,44.536297,Y,Y,N,N,N
1006630,Hardwick,Vermont,5843,-72.37151,44.50661,Y,Y,Y,Y,Y
1001190,Lyndonville,Vermont,5851,-72.005,44.5363,N,N,N,N,N
1010098,Newport,Vermont,5855,-72.2051022,44.9364356,Y,N,N,N,Y
1003084,North Troy,Vermont,5855,-72.3998,44.9945,N,N,N,N,N
1009852,Jay,Vermont,5859,-72.439694,44.947632,Y,N,N,Y,N
1006243,Westmore,Vermont,5860,-72.05472,44.771326,N,N,N,N,N
1006052,Westmore,Vermont,5860,-72.0524,44.7659,N,N,Y,N,N
1018466,Peacham,Vermont,5862,-72.169409,44.327472,Y,N,N,N,Y
1019126,AVON,Connecticut,6001,-72.860448,41.78971,Y,Y,Y,Y,Y
1011018,Avon ,Connecticut,6001,-72.828563,41.819918,Y,Y,N,Y,Y
1007475,Burlington,Connecticut,6013,-72.9671,41.7689,N,N,N,N,N
1007516,East Windsor,Connecticut,6016,-72.7329,41.8064,N,N,N,N,N
1001290,Collinsville,Connecticut,6019,-72.923264,41.810819,Y,Y,Y,N,Y
1018900,Ellington,Connecticut,6029,-72.4681079,41.9036393,Y,Y,N,Y,Y
1018898,Ellington ,Connecticut,6029,-72.49035,41.8697886,Y,Y,N,Y,Y
1012087,Berlin,Connecticut,6037,-72.786014,41.643845,Y,N,N,N,N
1005105,Manchester,Connecticut,6040,-72.5688,41.7622,N,N,N,N,N
1007470,Manchester,Connecticut,6040,-72.5205,41.7675,N,N,N,N,N
1007471,New Britain,Connecticut,6051,-72.779,41.6736,N,N,N,N,N
1010189,New Britain ,Connecticut,6051,-72.77544,41.6800659,Y,Y,N,Y,Y
1010614,Norfolk,Connecticut,6058,-73.197873,41.990739,Y,N,N,N,N
1007801,Simsbury,Connecticut,6070,-72.81,41.8616,N,N,N,N,N
1008290,South Windsor,Connecticut,6074,-72.5519436,41.8409794,Y,Y,N,N,Y
1012766,Stafford Springs,Connecticut,6076,-72.304724,41.953553,Y,Y,N,Y,N
1007811,Suffield,Connecticut,6078,-72.6501,41.9858,N,N,N,N,N
1007453,Tolland,Connecticut,6084,-72.3695,41.8728,N,N,N,N,N
1007700,Wilson,Connecticut,6095,-72.7318,41.8796,N,N,N,N,N
1019042,Hartford,Connecticut,6103,-72.672892,41.766118,Y,N,N,Y,N
1007830,Hartford,Connecticut,6105,-72.7111,41.7662,N,N,N,N,N
1005690,West Hartford,Connecticut,6105,-72.752,41.757,N,N,N,N,N
1008723,Hartford,Connecticut,6106,-72.6869427,41.7620504,Y,Y,N,Y,Y
1007506,Hartford,Connecticut,6106,-72.6823,41.7579,N,N,N,N,N
1007517,West Hartford,Connecticut,6107,-72.7396,41.7616,N,N,N,N,N
1018802,Wethersfield ,Connecticut,6109,-72.6597409,41.7192402,Y,Y,N,Y,Y
1000159,Hartford,Connecticut,6112,-72.6900286,41.799049,Y,Y,Y,Y,Y
1007701,Hartford,Connecticut,6114,-72.6548,41.7462,N,N,N,N,N
1011676,West Hartford,Connecticut,6117,-72.74536,41.785784,Y,Y,N,Y,N
1019325,Coventry,Connecticut,6238,-72.345186,41.764283,Y,Y,N,N,N
1007766,Danielson,Connecticut,6239,-71.8776,41.8091,N,N,N,N,N
1010125,Dayville,Connecticut,6241,-71.869228,41.838221,Y,N,N,N,N
1018113,Lebanon,Connecticut,6249,-72.212877,41.635781,Y,Y,N,Y,N
1010460,Mansfield Center ,Connecticut,6250,-72.195669,41.768149,Y,Y,N,Y,N
1007765,Putnam,Connecticut,6260,-71.9214,41.9277,N,N,N,N,N
1007444,Scotland,Connecticut,6264,-72.0825,41.6985,N,N,N,N,N
1010459,Storrs,Connecticut,6268,-72.24197,41.80187,Y,Y,N,Y,N
1002588,New London,Connecticut,6320,-72.094023,41.353892,Y,Y,N,Y,Y
1002589,New London,Connecticut,6320,-72.1038034,41.3372155,Y,Y,N,Y,Y
1008083,New London ,Connecticut,6320,-72.102904,41.368891,Y,Y,Y,Y,Y
1000162,Bozrah,Connecticut,6334,-72.168331,41.552173,Y,Y,N,Y,N
1018796,Ledyard,Connecticut,6339,-72.0161508,41.4420871,Y,Y,N,N,N
1007465,Groton,Connecticut,6340,-72.0517,41.3488,N,N,N,N,N
1019043,Lisbon,Connecticut,6351,-72.018168,41.60243,Y,Y,Y,Y,Y
1007764,Plainfield,Connecticut,6354,-71.9181,41.6816,N,N,N,N,N
1007467,Mystic,Connecticut,6355,-71.9735,41.3608,N,N,N,N,N
1007445,Mystic,Connecticut,6355,-71.9471,41.363,N,N,N,N,N
1008134,Norwich,Connecticut,6360,-72.07872,41.522996,Y,Y,Y,N,N
1000612,Lyme,Connecticut,6371,-72.335758,41.359722,Y,N,N,N,N
1009627,Stonington borough,Connecticut,6378,-71.898783,41.337713,Y,Y,N,N,N
1003290,Stonington,Connecticut,6378,-71.908321,41.33549,Y,Y,N,N,N
1018504,Voluntown,Connecticut,6384,-71.865502,41.573913,Y,Y,Y,Y,N
1001956,Waterford,Connecticut,6385,-72.13149,41.34297,N,N,Y,Y,N
1012403,Branford,Connecticut,6405,-72.833736,41.273756,Y,Y,Y,Y,Y
